Title,Artist,kinki,love,success,hard,need,feel,day,new,gone,heart,boy,realli,real,think,would,thing,one,hold,sdanger,bitch,leav,danger,around,talk,run,keep,nigga,live,sweet,world,alway,successt,eye,parti,wait,bodi,made,noth,show,bad,turn,long,home,light,hand,work,nigparti,caheart,walk,Emotion
All Me,drake,0,6,9,1,7,0,0,2,0,2,0,4,5,2,0,1,3,0,12,3,1,3,0,1,0,2,8,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,1,0,2,4,4,1,c
Sweet Annie,zac brown band,1,8,6,0,0,0,3,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,1,1,0,1,0,c
Up All Night,jon pardi,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,c
She Knows,j. cole,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,1,0,0,11,0,2,0,0,0,1,0,1,7,0,0,0,0,1,7,4,0,1,0,0,0,3,3,0,c
Confident,justin bieber,3,2,5,1,0,6,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,3,c
Midnight Memories,one direction,1,5,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c
Don't Let Me Be Lonely,the band perry,0,3,6,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,c
m.A.A.d City,kendrick lamar,6,2,5,0,1,0,1,0,0,1,1,0,2,0,3,1,3,2,5,1,1,16,0,0,2,0,16,1,0,0,1,0,1,5,0,3,3,2,0,0,1,0,0,1,2,0,4,0,1,c
Follow Your Arrow,kacey musgraves,6,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
A Man Who Was Gonna Die Young,eric church,2,3,1,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0,0,2,1,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,c
We Were Us,keith urban and miranda lambert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Carolina,parmalee,0,1,2,1,0,13,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,9,3,0,0,0,0,0,c
Marry Me,jason derulo,4,6,2,0,2,1,5,0,0,0,0,0,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,c
Radio,darius rucker,0,1,6,0,6,4,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,c
El Perdedor,enrique iglesias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Love More,chris brown,2,6,2,0,1,0,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,c
Applause,lady gaga,0,7,0,0,0,0,0,0,0,1,0,0,12,0,0,6,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,6,12,0,0,0,0,c
Wasting All These Tears,cassadee pope,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,c
Drunk Last Night,eli young band,1,5,1,0,0,6,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,c
I Luv This Sh*t,august alsina,2,16,4,0,0,2,0,1,0,1,0,0,5,0,0,0,0,0,19,3,0,1,1,2,0,12,12,0,0,0,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,16,1,c
Alone Together,fall out boy,0,4,0,0,0,2,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,c
All That Matters,justin bieber,1,2,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,c
How I Feel,flo rida,0,2,2,0,0,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Holy Grail,jay-z,0,14,10,0,1,1,20,0,0,1,0,0,0,1,0,0,18,0,4,0,0,1,0,1,0,1,6,0,0,0,0,0,1,2,0,2,0,0,0,2,0,0,0,3,0,3,3,0,1,c
Gas Pedal,sage the gemini,11,11,4,0,1,1,0,0,0,2,1,0,0,1,0,1,1,6,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,c
Replay,zendaya,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,c
Berzerk,eminem,1,11,7,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,1,0,0,0,5,6,0,0,0,0,0,2,0,c
Sunny And 75,joe nichols,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c
TKO,justin timberlake,8,27,0,0,0,3,0,1,0,3,0,1,0,5,0,0,0,0,2,0,0,8,0,0,1,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,c
Survival,eminem,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,1,0,3,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,c
You Sound Good To Me,lucy hale,2,17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,c
That's My Kind Of Night,luke bryan,1,6,6,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,c
Bounce It,juicy j,8,9,3,0,2,1,0,0,0,0,0,0,2,3,0,0,4,0,1,3,1,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,3,2,5,2,0,0,c
The Fox,ylvis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Honest,future,2,0,12,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,5,0,0,0,3,8,1,0,0,0,0,0,8,0,0,0,2,0,3,0,0,0,0,0,0,4,0,0,c
Work B**ch!,britney spears,2,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,24,0,0,0,c
Everybody's Got Somebody But Me,hunter hayes,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Perfume,britney spears,0,3,1,0,0,3,0,0,0,6,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c
Old School Love,lupe fiasco,0,20,0,1,1,1,0,1,0,2,0,0,0,4,1,1,2,0,0,0,1,4,0,0,1,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,18,0,0,1,0,0,1,1,c
HeadBand,b.o.b,20,6,4,0,0,1,0,0,0,0,0,3,0,2,2,0,6,0,1,2,0,2,0,3,0,0,5,0,0,0,0,9,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,c
Best Song Ever,one direction,1,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,c
Gorilla,bruno mars,0,15,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Bound 2,kanye west,1,18,3,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,3,2,2,1,0,0,0,1,1,0,6,0,1,1,1,3,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,c
Lolly,maejor ali,14,57,3,1,2,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,3,1,0,0,3,0,0,0,0,0,0,c
Drunk In Love,beyonce,1,27,1,0,1,1,0,0,0,1,4,0,0,2,0,3,0,2,4,1,0,2,0,2,0,5,0,0,0,0,0,0,2,2,0,5,0,0,0,0,1,0,0,3,0,0,0,0,0,c
Mine,beyonce,0,27,1,0,2,3,0,0,0,2,0,3,1,3,0,7,10,1,0,0,0,3,0,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,c
Heart Attack,enrique iglesias,0,7,0,0,0,3,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,3,8,0,3,0,0,11,0,12,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,c
Slow Down,selena gomez,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,7,0,2,0,0,0,2,0,c
Little Drummer Boy,pentatonix,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Underneath The Tree,kelly clarkson,0,2,0,0,7,0,6,0,0,5,0,0,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Who You Love,john mayer,0,46,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,c
I Have Nothing,tessanne chin,0,5,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,c
Let It Be,tessanne chin,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,c
Summertime Sadness,lana del rey,4,5,2,4,0,20,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c
Mine Would Be You,blake shelton,0,7,0,0,0,1,2,0,0,0,0,0,0,0,12,3,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,c
Pound Cake / Paris Morton Music 2,drake,1,1,5,0,0,0,1,0,1,4,0,0,3,2,0,0,0,0,0,1,1,0,1,1,0,0,2,1,1,0,0,2,1,1,0,0,7,0,0,0,1,0,0,1,0,1,5,0,0,c
What Now,rihanna,0,1,0,0,0,11,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Right There,ariana grande,0,12,4,0,4,3,0,0,0,3,2,4,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,8,1,0,0,0,0,0,1,0,1,0,4,0,0,3,1,c
Saturday,rebecca black,2,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,c
Bridge Over Troubled Water,tessanne chin,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Cannonball,lea michele,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,c
Angel,jacquie lee,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,c
My Story,r. kelly,5,4,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,c
Beware,big sean,1,17,8,0,0,4,0,0,0,14,0,1,2,0,1,0,4,0,1,0,0,3,1,2,1,1,2,0,0,0,1,4,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,c
Southern Girl,tim mcgraw,4,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,8,0,0,4,4,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,c
Days Of Gold,jake owen,1,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c
The Outsiders,eric church,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,c
Change Me,justin bieber,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,20,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
I. Crawl,childish gambino,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,8,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,c
All The Way Home,tamar braxton,3,12,8,0,2,0,0,0,0,1,0,0,1,14,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,3,12,0,0,0,0,3,0,c
Mirrors,justin timberlake,0,44,10,1,0,1,0,0,1,2,0,0,0,0,1,0,3,3,0,0,0,3,0,0,0,2,0,0,0,0,1,0,3,0,5,0,0,0,3,0,0,0,1,1,6,0,0,0,0,c
We Can't Stop,miley cyrus,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,1,0,3,0,0,0,0,1,0,1,0,0,1,0,c
Red,taylor swift,2,8,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Red Nose,sage the gemini,2,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,c
Type Of Way,rich homie quan,1,5,13,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,c
Aw Naw,chris young,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,1,0,0,2,2,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,2,0,1,3,1,0,0,0,0,0,2,c
Roller Coaster,justin bieber,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
At Last,will champlin,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Only Time,enya,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Still Into You,paramore,0,9,1,0,4,2,1,0,0,0,0,3,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,c
Tom Ford,jay-z,6,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,1,3,0,0,3,6,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,3,0,0,c
Rough Water,travie mccoy,2,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,c
Hallelujah,matthew schuler,1,0,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,c
Diana,one direction,0,8,0,0,1,6,0,0,0,2,0,0,0,3,1,0,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,c
PYD,justin bieber,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,3,2,2,0,0,0,1,0,0,0,0,1,c
Strong,one direction,0,11,5,1,6,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,c
Last Christmas,ariana grande,0,16,4,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Livin' On A Prayer,bon jovi,0,5,9,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,c
Everything Has Changed,taylor swift,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,c
Night Train,jason aldean,0,7,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,c
Gas Pedal,sage the gemini,11,11,4,0,1,1,0,0,0,2,1,0,0,1,0,1,1,6,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,c
Darte Un Beso,prince royce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
I Luv This Sh*t,august alsina featuing trinidad james,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Propuesta Indecente,romeo santos,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c
Dope,lady gaga,0,4,0,0,13,2,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,c
All Bad,justin bieber,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,c
It Goes Like This,thomas rhett,5,13,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,c
Parking Lot Party,lee brice,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,c
Get Me Bodied,beyonce,0,3,0,0,2,2,0,0,0,1,2,0,0,1,0,0,5,0,0,0,1,29,0,1,0,0,0,0,0,0,0,0,1,26,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,c
Give It 2 U,robin thicke,2,29,2,1,1,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,c
I Luv This Sh*t,august alsina,2,16,4,0,0,2,0,1,0,1,0,0,5,0,0,0,0,0,19,3,0,1,1,2,0,12,12,0,0,0,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,16,1,c
All Kinds Of Kinds,miranda lambert,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c
Let Me Go,avril lavigne,0,2,0,0,0,0,0,2,2,1,0,0,0,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,c
Say Something,a great big world,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c
Bad Day,justin bieber,0,6,0,1,0,0,4,0,0,1,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,2,c
A Case Of You,james wolpert,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,c
Beautiful Pain,eminem,2,1,0,0,0,7,0,2,1,1,0,0,0,0,1,2,0,0,1,0,0,18,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,25,0,1,0,3,0,c
Can't Hold Us,macklemore,1,2,1,1,0,0,0,1,1,12,0,1,0,0,0,0,0,12,1,0,0,7,1,0,0,1,0,1,0,1,0,0,0,8,0,0,0,2,0,1,0,0,0,1,9,0,0,0,1,c
Clarity,zedd,0,8,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,c
Get Lucky,daft punk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Crooked Smile,j. cole,1,6,8,1,3,1,0,0,0,1,0,0,4,0,2,0,7,0,2,0,0,0,3,0,0,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,5,0,c
True Love,p!nk,3,35,0,0,0,0,0,0,0,0,0,2,0,5,1,1,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,c
V.S.O.P.,k. michelle,2,9,0,0,0,0,1,0,0,2,0,2,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,c
Closer,tegan and sara,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,c
Venus,lady gaga,2,25,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Recovery,justin bieber,0,0,3,0,0,3,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,c
Cups (Pitch Perfect's When I'm Gone),anna kendrick,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,c
Round Here,florida georgia line,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,c
Miss Movin' On,fifth harmony,1,10,1,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Best I Ever Had,gavin degraw,4,6,2,0,0,4,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,c
Hold Tight,justin bieber,19,1,0,3,1,2,0,0,0,0,0,0,0,0,1,1,0,29,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,c
Sweeter Than Fiction,taylor swift,0,1,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,0,7,0,0,2,0,0,0,0,0,0,1,5,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,c
